idx name E N U flagged rotation
39 sb05-05 -1.277 3.992 0.004 False 331.2
40 sb04-01 -9.909 3.789 -0.043 False 331.2
41 sb04-02 -11.522 2.895 -0.033 False 331.2
42 sb04-03 -10.841 -0.033 -0.03 False 331.2
43 sb04-04 -9.237 0.896 -0.035 False 331.2
44 sb04-05 -7.617 0.131 -0.056 False 331.2
45 sb04-06 -5.707 -0.015 -0.052 False 331.2
46 sb04-07 -7.933 2.471 -0.047 False 331.2
47 sb04-08 -5.026 2.055 -0.04 False 331.2
48 sb06-04 -16.608 -9.304 -0.052 False 331.2
49 sb06-05 -14.908 -9.573 -0.049 False 331.2
50 sb06-06 -15.135 -6.159 -0.046 False 331.2
51 sb06-07 -13.957 -7.688 -0.053 False 331.2
52 sb06-08 -11.121 -7.219 -0.051 False 331.2
53 sb06-09 -10.839 -5.447 -0.043 False 331.2
54 sb06-10 -13.306 -5.951 -0.073 False 331.2
55 sb06-11 -15.32 -4.149 -0.055 False 331.2
56 sb05-06 -0.562 5.696 -0.025 False 331.2
57 sb05-07 -3.016 6.854 0.006 False 331.2
58 sb05-08 -4.499 7.875 -0.006 False 331.2
59 sb05-09 -2.446 10.187 -0.018 False 331.2
60 sb05-10 -4.176 9.702 -0.009 False 331.2
61 sb06-01 -17.118 -4.105 -0.046 False 331.2
62 sb06-02 -18.854 -2.604 -0.029 False 331.2
63 sb06-03 -16.847 -6.461 -0.041 False 331.2
64 sb07-09 -5.417 -2.944 -0.037 False 331.2
65 sb07-10 -4.483 -1.236 -0.046 False 331.2
66 sb07-11 -7.353 -1.606 -0.048 False 331.2
67 sb08-01 -10.92 -9.38 -0.064 False 331.2
68 sb08-02 -12.98 -9.994 -0.058 False 331.2
69 sb08-03 -13.252 -11.676 -0.045 False 331.2
70 sb08-04 -11.848 -12.792 -0.052 False 331.2
71 sb08-05 -11.24 -14.628 -0.045 False 331.2
72 sb07-01 -9.318 -2.196 -0.015 False 331.2
73 sb07-02 -10.395 -3.67 -0.052 False 331.2
74 sb07-03 -7.492 -3.452 -0.056 False 331.2
75 sb07-04 -8.671 -5.972 -0.06 False 331.2
76 sb07-05 -6.428 -7.366 -0.052 False 331.2
77 sb07-06 -5.791 -4.975 -0.038 False 331.2
78 sb07-07 -4.048 -5.264 -0.035 False 331.2
79 sb07-08 -2.386 -2.434 -0.013 False 331.2
80 sb09-04 -4.361 -10.969 -0.043 False 331.2
81 sb09-05 -1.712 -8.496 -0.019 False 331.2
82 sb09-06 -0.947 -10.755 -0.018 False 331.2
83 sb09-07 0.694 -9.975 0.004 False 331.2
84 sb09-08 0.122 -8.302 -0.004 False 331.2
85 sb09-09 -1.145 -6.266 -0.004 False 331.2
86 sb09-10 -0.243 -3.65 0.014 False 331.2
87 sb09-11 -2.388 -4.306 -0.017 False 331.2
88 sb08-06 -9.623 -11.748 -0.06 False 331.2
89 sb08-07 -8.015 -10.917 -0.061 False 331.2
90 sb08-08 -7.264 -9.071 -0.044 False 331.2
91 sb08-09 -9.074 -9.39 -0.063 False 331.2
92 sb08-10 -8.41 -7.708 -0.055 False 331.2
93 sb09-01 -2.83 -6.942 -0.052 False 331.2
94 sb09-02 -4.72 -6.95 -0.036 False 331.2
95 sb09-03 -5.174 -8.736 -0.048 False 331.2
96 sb10-09 -2.033 -12.209 -0.052 False 331.2
97 sb10-10 -5.675 -12.193 -0.056 False 331.2
98 sb10-11 -6.093 -10.482 -0.053 False 331.2
99 sb11-01 -0.547 -14.192 -0.045 False 331.2
100 sb11-02 -2.154 -15.01 -0.052 False 331.2
101 sb11-03 0.267 -16.416 -0.016 False 331.2
102 sb11-04 -1.04 -18.609 -0.017 False 331.2
103 sb11-05 0.785 -18.527 -0.009 False 331.2
104 sb10-01 -7.497 -12.616 -0.052 False 331.2
105 sb10-02 -9.222 -13.515 -0.067 False 331.2
106 sb10-03 -9.907 -16.685 -0.05 False 331.2
107 sb10-04 -7.617 -15.325 -0.079 False 331.2
108 sb10-05 -5.547 -18.298 -0.065 False 331.2
109 sb10-06 -6.029 -14.387 -0.047 False 331.2
110 sb10-07 -4.473 -16.502 -0.04 False 331.2
111 sb10-08 -4.248 -14.085 -0.046 False 331.2
112 sb12-04 6.065 -13.197 0.028 False 331.2
113 sb12-05 3.433 -15.531 0.028 False 331.2
114 sb12-06 5.999 -16.366 0.018 False 331.2
115 sb12-07 7.633 -15.599 0.013 False 331.2
116 sb12-08 6.887 -18.101 0.028 False 331.2
117 sb12-09 10.661 -15.488 0.046 False 331.2
118 sb12-10 8.995 -14.12 0.02 False 331.2
119 sb12-11 6.516 -9.152 0.023 False 331.2
120 sb11-06 3.228 -17.253 0.021 False 331.2
121 sb11-07 5.064 -18.084 0.041 False 331.2
122 sb11-08 1.108 -14.711 -0.038 False 331.2
123 sb11-09 2.044 -12.879 -0.007 False 331.2
124 sb11-10 0.528 -11.88 -0.028 False 331.2
125 sb12-01 6.597 -10.873 0.045 False 331.2
126 sb12-02 4.51 -12.157 0.02 False 331.2
127 sb12-03 3.689 -13.805 0.022 False 331.2
128 sb13-09 15.046 -8.365 0.075 False 331.2
129 sb13-10 12.921 -7.687 0.061 False 331.2
130 sb13-11 11.873 -6.215 0.061 False 331.2
131 sb14-01 13.516 -1.671 0.081 False 331.2
132 sb14-02 15.909 -3.367 0.074 False 331.2
133 sb14-03 12.382 -3.074 0.071 False 331.2
134 sb14-04 13.028 -4.886 0.076 False 331.2
135 sb14-05 14.483 -6.606 0.067 False 331.2
136 sb13-01 10.129 -6.369 0.064 False 331.2
137 sb13-02 10.069 -9.378 0.068 False 331.2
138 sb13-03 9.177 -11.502 0.043 False 331.2
139 sb13-04 10.897 -10.912 0.059 False 331.2
140 sb13-05 10.539 -13.268 0.054 False 331.2
141 sb13-06 13.016 -11.351 0.056 False 331.2
142 sb13-07 13.246 -9.564 0.045 False 331.2
143 sb13-08 16.369 -10.592 0.049 False 331.2
144 sb15-03 1.083 -6.799 -0.012 False 331.2
145 sb15-04 2.7 -7.915 0.024 False 331.2
146 sb15-05 2.411 -10.799 0.018 False 331.2
147 sb15-06 4.454 -10.161 0.036 False 331.2
148 sb15-07 8.293 -9.49 0.058 False 331.2
149 sb15-08 8.275 -6.529 0.069 False 331.2
150 sb15-09 6.679 -7.357 0.049 False 331.2
151 sb15-10 3.824 -4.629 0.037 False 331.2
152 sb14-06 15.1 -5.013 0.05 False 331.2
153 sb14-07 16.5 -7.283 0.085 False 331.2
154 sb14-08 18.629 -4.171 0.032 False 331.2
155 sb14-09 17.614 -2.607 0.019 False 331.2
156 sb14-10 18.298 -0.935 0.023 False 331.2
157 sb14-11 16.355 -0.91 0.04 False 331.2
158 sb15-01 1.766 -5.115 0.023 False 331.2
159 sb15-02 4.18 -6.943 0.026 False 331.2
160 sb16-09 12.074 -0.576 0.068 False 331.2
161 sb16-10 9.571 0.223 0.07 False 331.2
162 sb16-11 11.268 0.977 0.073 False 331.2
163 sb17-01 14.633 5.385 0.039 False 331.2
164 sb17-02 12.396 3.489 0.01 False 331.2
165 sb17-03 14.193 3.553 -0.005 False 331.2
166 sb17-04 12.992 1.36 0.025 False 331.2
167 sb17-05 14.715 -0.209 0.006 False 331.2
168 sb16-01 7.506 -1.024 0.04 False 331.2
169 sb16-02 5.147 -1.618 0.065 False 331.2
170 sb16-03 5.837 -3.288 0.063 False 331.2
171 sb16-04 8.282 -2.647 0.054 False 331.2
172 sb16-05 5.917 -5.648 0.06 False 331.2
173 sb16-06 7.832 -4.773 0.059 False 331.2
174 sb16-07 11.271 -4.489 0.064 False 331.2
175 sb16-08 9.986 -2.113 0.057 False 331.2
176 sb18-04 -0.256 -1.723 -0.018 False 331.2
177 sb18-05 1.868 -2.507 0.023 False 331.2
178 sb18-06 1.305 -0.637 0.016 False 331.2
179 sb18-07 3.878 -2.835 0.049 False 331.2
180 sb18-08 3.865 -0.4 0.052 False 331.2
181 sb18-09 1.55 1.537 0.032 False 331.2
182 sb18-10 0.496 3.585 0.02 False 331.2
183 sb18-11 -2.339 2.605 0.004 False 331.2
184 sb17-06 14.851 1.632 -0.012 False 331.2
185 sb17-07 17.147 1.172 0.047 False 331.2
186 sb17-08 17.917 2.805 0.032 False 331.2
187 sb17-09 16.406 3.796 0.038 False 331.2
188 sb17-10 18.187 6.705 0.042 False 331.2
189 sb18-01 -0.193 1.277 0.005 False 331.2
190 sb18-02 -3.387 0.212 -0.016 False 331.2
191 sb18-03 -1.801 -0.798 0.004 False 331.2
192 sb19-09 10.378 5.742 0.057 False 331.2
193 sb19-10 7.566 7.115 0.057 False 331.2
194 sb19-11 7.801 8.892 0.065 False 331.2
195 sb20-01 12.037 10.238 0.032 False 331.2
196 sb20-02 10.289 9.976 0.038 False 331.2
197 sb20-03 9.621 7.436 0.076 False 331.2
198 sb20-04 11.672 7.76 0.071 False 331.2
199 sb20-05 12.824 5.661 0.035 False 331.2
200 sb19-01 2.443 3.115 0.027 False 331.2
201 sb19-02 4.316 4.308 0.031 False 331.2
202 sb19-03 5.541 2.071 0.033 False 331.2
203 sb19-04 5.915 0.219 0.048 False 331.2
204 sb19-05 6.878 3.899 0.058 False 331.2
205 sb19-06 8.201 2.62 0.049 False 331.2
206 sb19-07 9.73 3.614 0.045 False 331.2
207 sb19-08 8.013 5.364 0.056 False 331.2
208 sb21-04 0.736 7.42 0.012 False 331.2
209 sb21-05 1.981 4.803 0.027 False 331.2
210 sb21-06 3.444 5.877 0.035 False 331.2
211 sb21-07 5.281 5.988 0.041 False 331.2
212 sb21-08 3.06 7.62 0.029 False 331.2
213 sb21-09 5.189 7.808 0.042 False 331.2
214 sb21-10 2.786 10.442 -0.016 False 331.2
215 sb21-11 0.98 10.813 -0.003 False 331.2
216 sb20-06 14.665 7.522 0.06 False 331.2
217 sb20-07 16.188 6.189 0.029 False 331.2
218 sb20-08 16.533 8.701 0.054 False 331.2
219 sb20-09 13.878 9.368 0.049 False 331.2
220 sb20-10 13.2 13.098 0.03 False 331.2
221 sb21-01 -0.934 11.191 -0.012 False 331.2
222 sb21-02 0.111 9.258 0.014 False 331.2
223 sb21-03 -1.837 8.129 -0.034 False 331.2
224 sb22-09 9.64 14.694 0.03 False 331.2
225 sb22-10 8.141 16.38 0.052 False 331.2
226 sb22-11 8.112 13.746 0.074 False 331.2
227 sb23-01 0.245 17.371 0.007 False 331.2
228 sb23-02 -0.869 15.96 -0.012 False 331.2
229 sb23-03 0.12 12.787 0.004 False 331.2
230 sb23-04 1.596 14.982 0.027 False 331.2
231 sb23-05 3.363 13.539 0.023 False 331.2
232 sb22-01 6.239 15.791 0.04 False 331.2
233 sb22-02 6.17 13.312 0.037 False 331.2
234 sb22-03 4.09 11.893 0.036 False 331.2
235 sb22-04 5.398 10.562 0.051 False 331.2
236 sb22-05 7.103 10.974 0.055 False 331.2
237 sb22-06 9.124 12.303 0.061 False 331.2
238 sb22-07 10.997 12.131 0.024 False 331.2
239 sb22-08 11.853 14.195 0.021 False 331.2
240 sb24-04 -4.208 12.77 -0.019 False 331.2
241 sb24-05 -2.521 11.989 -0.006 False 331.2
242 sb24-06 -1.233 13.924 -0.024 False 331.2
243 sb24-07 -3.459 15.055 -0.013 False 331.2
244 sb24-08 -2.624 16.655 -0.016 False 331.2
245 sb24-09 -1.827 18.235 -0.011 False 331.2
246 sb24-10 -3.961 18.602 -0.037 False 331.2
247 sb24-11 -5.405 16.961 -0.027 False 331.2
248 sb23-06 3.183 15.964 0.015 False 331.2
249 sb23-07 4.822 14.628 0.037 False 331.2
250 sb23-08 4.739 16.742 0.025 False 331.2
251 sb23-09 6.788 18.548 0.043 False 331.2
252 sb23-10 2.622 19.08 0.009 False 331.2
253 sb24-01 -7.81 16.045 -0.035 False 331.2
254 sb24-02 -5.874 15.228 -0.027 False 331.2
255 sb24-03 -6.037 13.203 -0.006 False 331.2
