idx name E N U flagged rotation
98 sb10-11 9.262 -7.814 0.014 False 251.3
99 sb11-01 13.838 -3.061 0.045 False 251.3
100 sb11-02 14.41 -4.763 0.032 False 251.3
101 sb11-03 16.174 -2.648 0.032 False 251.3
102 sb11-04 18.139 -4.257 0.035 False 251.3
103 sb11-05 18.393 -2.485 0.033 False 251.3
104 sb10-01 11.075 -9.585 0.04 False 251.3
105 sb10-02 11.707 -11.496 0.034 False 251.3
106 sb10-03 14.707 -12.698 0.044 False 251.3
107 sb10-04 13.775 -10.205 0.044 False 251.3
108 sb10-05 17.055 -8.694 0.053 False 251.3
109 sb10-06 13.078 -8.488 0.058 False 251.3
110 sb10-07 15.475 -7.302 0.042 False 251.3
111 sb10-08 13.083 -6.64 0.026 False 251.3
112 sb12-04 14.077 3.618 0.058 False 251.3
113 sb12-05 15.895 0.691 0.043 False 251.3
114 sb12-06 17.17 3.029 0.051 False 251.3
115 sb12-07 16.693 4.775 0.056 False 251.3
116 sb12-08 19.039 3.6 0.053 False 251.3
117 sb12-09 17.124 7.765 0.05 False 251.3
118 sb12-10 15.495 6.314 0.07 False 251.3
119 sb12-11 10.134 4.827 0.077 False 251.3
120 sb11-06 17.561 0.147 0.046 False 251.3
121 sb11-07 18.696 1.797 0.04 False 251.3
122 sb11-08 14.745 -1.486 0.047 False 251.3
123 sb11-09 12.969 -0.192 0.049 False 251.3
124 sb11-10 11.763 -1.584 0.058 False 251.3
125 sb12-01 11.845 4.576 0.061 False 251.3
126 sb12-02 12.753 2.326 0.059 False 251.3
127 sb12-03 14.203 1.187 0.048 False 251.3
128 sb13-09 10.859 13.368 0.037 False 251.3
129 sb13-10 9.841 11.36 0.042 False 251.3
130 sb13-11 8.214 10.555 0.027 False 251.3
131 sb14-01 4.018 12.99 -0.021 False 251.3
132 sb14-02 6.115 15.065 -0.021 False 251.3
133 sb14-03 5.187 11.681 0.003 False 251.3
134 sb14-04 7.091 12.0 0.017 False 251.3
135 sb14-05 9.05 13.083 0.013 False 251.3
136 sb13-01 8.049 8.839 0.008 False 251.3
137 sb13-02 11.023 8.273 0.061 False 251.3
138 sb13-03 12.981 7.053 0.074 False 251.3
139 sb13-04 12.649 8.79 0.065 False 251.3
140 sb13-05 14.899 8.065 0.068 False 251.3
141 sb13-06 13.442 10.857 0.052 False 251.3
142 sb13-07 11.687 11.333 0.049 False 251.3
143 sb13-08 13.314 14.245 0.039 False 251.3
144 sb15-03 6.878 -0.115 0.047 False 251.3
145 sb15-04 8.296 1.325 0.053 False 251.3
146 sb15-05 11.065 0.446 0.063 False 251.3
147 sb15-06 10.733 2.556 0.058 False 251.3
148 sb15-07 10.841 6.513 0.064 False 251.3
149 sb15-08 7.886 6.938 0.043 False 251.3
150 sb15-09 8.401 5.265 0.073 False 251.3
151 sb15-10 5.22 2.977 0.047 False 251.3
152 sb14-06 7.547 13.965 -0.007 False 251.3
153 sb14-07 10.044 14.957 0.018 False 251.3
154 sb14-08 7.385 17.607 -0.03 False 251.3
155 sb14-09 5.713 16.876 -0.034 False 251.3
156 sb14-10 4.14 17.834 -0.045 False 251.3
157 sb14-11 3.769 15.915 -0.036 False 251.3
158 sb15-01 5.353 0.843 0.038 False 251.3
159 sb15-02 7.556 2.921 0.05 False 251.3
160 sb16-09 2.679 11.795 -0.009 False 251.3
161 sb16-10 1.445 9.478 0.02 False 251.3
162 sb16-11 0.964 11.221 0.006 False 251.3
163 sb17-01 -2.732 15.31 -0.058 False 251.3
164 sb17-02 -1.247 12.793 -0.03 False 251.3
165 sb17-03 -1.019 14.628 -0.041 False 251.3
166 sb17-04 0.939 13.05 -0.027 False 251.3
167 sb17-05 2.827 14.492 -0.042 False 251.3
168 sb16-01 2.37 7.207 0.036 False 251.3
169 sb16-02 2.548 4.777 0.046 False 251.3
170 sb16-03 4.274 5.182 0.048 False 251.3
171 sb16-04 4.07 7.672 0.037 False 251.3
172 sb16-05 6.635 4.875 0.064 False 251.3
173 sb16-06 6.079 6.859 0.045 False 251.3
174 sb16-07 6.393 10.344 0.034 False 251.3
175 sb16-08 3.837 9.439 0.036 False 251.3
176 sb18-04 1.646 -0.546 0.016 False 251.3
177 sb18-05 2.797 1.364 0.03 False 251.3
178 sb18-06 0.857 1.19 0.021 False 251.3
179 sb18-07 3.466 3.293 0.042 False 251.3
180 sb18-08 1.056 3.738 0.044 False 251.3
181 sb18-09 -1.301 1.792 0.011 False 251.3
182 sb18-10 -3.457 1.111 -0.02 False 251.3
183 sb18-11 -2.989 -1.846 -0.044 False 251.3
184 sb17-06 0.993 14.923 -0.037 False 251.3
185 sb17-07 1.868 17.07 -0.041 False 251.3
186 sb17-08 0.384 18.15 -0.057 False 251.3
187 sb17-09 -0.906 16.834 -0.061 False 251.3
188 sb17-10 -3.396 19.051 -0.05 False 251.3
189 sb18-01 -1.276 -0.007 -0.01 False 251.3
190 sb18-02 -0.818 -3.294 -0.007 True 251.3
191 sb18-03 0.42 -1.922 -0.02 False 251.3
192 sb19-09 -3.89 11.224 -0.015 False 251.3
193 sb19-10 -5.692 8.724 -0.02 False 251.3
194 sb19-11 -7.397 9.248 -0.026 False 251.3
195 sb20-01 -7.982 13.667 -0.051 False 251.3
196 sb20-02 -8.006 11.851 -0.048 False 251.3
197 sb20-03 -5.691 10.777 -0.015 False 251.3
198 sb20-04 -5.604 12.881 -0.034 False 251.3
199 sb20-05 -3.331 13.626 -0.037 False 251.3
200 sb19-01 -2.594 2.983 0.015 False 251.3
201 sb19-02 -3.432 4.976 -0.001 False 251.3
202 sb19-03 -1.034 5.832 0.047 False 251.3
203 sb19-04 0.812 5.886 0.048 False 251.3
204 sb19-05 -2.628 7.481 0.027 False 251.3
205 sb19-06 -1.143 8.552 0.034 False 251.3
206 sb19-07 -1.841 10.157 0.009 False 251.3
207 sb19-08 -3.883 8.849 0.001 False 251.3
208 sb21-04 -7.196 2.04 -0.037 False 251.3
209 sb21-05 -4.389 2.798 -0.018 False 251.3
210 sb21-06 -5.147 4.456 -0.003 False 251.3
211 sb21-07 -4.926 6.286 0.014 False 251.3
212 sb21-08 -6.914 4.343 -0.015 False 251.3
213 sb21-09 -6.764 6.446 0.001 False 251.3
214 sb21-10 -9.788 4.551 -0.017 False 251.3
215 sb21-11 -10.469 2.831 -0.012 False 251.3
216 sb20-06 -4.866 15.71 -0.065 False 251.3
217 sb20-07 -3.306 17.08 -0.062 False 251.3
218 sb20-08 -5.663 17.803 -0.066 False 251.3
219 sb20-09 -6.781 15.273 -0.076 False 251.3
220 sb20-10 -10.58 15.331 -0.062 False 251.3
221 sb21-01 -11.197 1.052 -0.016 False 251.3
222 sb21-02 -9.119 1.756 -0.018 False 251.3
223 sb21-03 -8.349 -0.366 -0.035 False 251.3
224 sb22-09 -12.839 12.074 -0.043 False 251.3
225 sb22-10 -14.696 10.87 -0.014 False 251.3
226 sb22-11 -12.102 10.384 -0.053 False 251.3
227 sb23-01 -17.058 3.261 0.051 False 251.3
228 sb23-02 -15.866 1.913 0.047 False 251.3
229 sb23-03 -12.593 2.375 0.02 False 251.3
230 sb23-04 -14.488 4.229 0.009 True 251.3
231 sb23-05 -12.715 5.715 0.003 True 251.3
232 sb22-01 -14.465 8.938 -0.01 False 251.3
233 sb22-02 -11.973 8.405 -0.035 False 251.3
234 sb22-03 -10.994 6.147 -0.01 False 251.3
235 sb22-04 -9.461 7.2 -0.018 False 251.3
236 sb22-05 -9.545 8.911 -0.031 False 251.3
237 sb22-06 -10.521 11.168 -0.06 False 251.3
238 sb22-07 -10.012 12.931 -0.049 False 251.3
239 sb22-08 -11.929 14.132 -0.047 False 251.3
240 sb24-04 -13.321 -1.874 0.019 False 251.3
241 sb24-05 -12.229 -0.396 0.005 False 251.3
242 sb24-06 -13.936 1.189 0.012 False 251.3
243 sb24-07 -15.381 -0.79 0.045 False 251.3
244 sb24-08 -16.824 0.326 0.044 False 251.3
245 sb24-09 -18.287 1.416 0.008 False 251.3
246 sb24-10 -18.972 -0.656 0.027 False 251.3
247 sb24-11 -17.641 -2.379 0.044 False 251.3
248 sb23-06 -15.147 5.905 0.016 False 251.3
249 sb23-07 -13.561 7.344 -0.013 False 251.3
250 sb23-08 -15.678 7.637 0.0 False 251.3
251 sb23-09 -17.081 9.961 -0.004 False 251.3
252 sb23-10 -18.327 5.934 0.001 False 251.3
253 sb24-01 -17.172 -4.909 0.032 False 251.3
254 sb24-02 -16.029 -3.12 0.045 False 251.3
255 sb24-03 -14.016 -3.589 0.029 False 251.3
