idx name E N U flagged rotation
54 sb06-10 14.444 2.217 0.04 False 166.4
55 sb06-11 15.852 -0.018 -0.005 False 166.4
56 sb05-06 -0.982 -5.601 -0.008 False 166.4
57 sb05-07 1.151 -7.397 -0.001 False 166.4
58 sb05-08 2.253 -8.78 -0.014 False 166.4
59 sb05-09 -0.322 -10.495 -0.016 False 166.4
60 sb05-10 1.458 -10.421 -0.018 False 166.4
61 sb06-01 17.608 -0.479 0.007 False 166.4
62 sb06-02 18.889 -2.436 0.015 False 166.4
63 sb06-03 17.977 1.818 0.016 False 166.4
64 sb07-09 5.981 1.413 0.006 False 166.4
65 sb07-10 4.643 -0.03 0.006 False 166.4
66 sb07-11 7.554 -0.369 0.001 False 166.4
67 sb08-01 12.992 6.177 0.021 False 166.4
68 sb08-02 15.134 6.229 0.028 False 166.4
69 sb08-03 15.824 7.839 0.031 False 166.4
70 sb08-04 14.786 9.241 0.024 False 166.4
71 sb08-05 14.672 11.164 0.012 False 166.4
72 sb07-01 9.593 -0.288 -0.006 False 166.4
73 sb07-02 10.982 0.817 0.007 False 166.4
74 sb07-03 8.154 1.374 -0.023 False 166.4
75 sb07-04 9.927 3.444 0.013 False 166.4
76 sb07-05 8.181 5.391 -0.024 False 166.4
77 sb07-06 6.934 3.287 -0.007 False 166.4
78 sb07-07 5.245 4.074 -0.023 False 166.4
79 sb07-08 2.972 1.732 -0.028 False 166.4
80 sb09-04 7.072 9.404 -0.055 False 166.4
81 sb09-05 3.868 7.7 -0.037 False 166.4
82 sb09-06 3.699 10.143 -0.033 False 166.4
83 sb09-07 1.919 9.819 -0.061 False 166.4
84 sb09-08 2.084 8.05 -0.037 False 166.4
85 sb09-09 2.774 5.793 -0.035 False 166.4
86 sb09-10 1.246 3.471 0.015 False 166.4
87 sb09-11 3.419 3.521 -0.007 False 166.4
88 sb08-06 12.364 8.813 0.004 False 166.4
89 sb08-07 10.591 8.445 0.003 False 166.4
90 sb08-08 9.38 6.869 -0.01 False 166.4
91 sb08-09 11.212 6.685 0.03 False 166.4
92 sb08-10 10.134 5.192 -0.008 False 166.4
93 sb09-01 4.538 5.966 -0.032 False 166.4
94 sb09-02 6.364 5.472 -0.024 False 166.4
95 sb09-03 7.276 7.033 -0.03 False 166.4
96 sb10-09 5.148 11.206 -0.033 False 166.4
97 sb10-10 8.653 10.296 -0.034 False 166.4
98 sb10-11 8.612 8.54 -0.022 False 166.4
99 sb11-01 4.233 13.515 -0.005 False 166.4
100 sb11-02 6.023 13.937 -0.041 False 166.4
101 sb11-03 4.071 15.89 -0.048 False 166.4
102 sb11-04 5.853 17.656 -0.047 False 166.4
103 sb11-05 4.109 18.102 -0.028 False 166.4
104 sb10-01 10.587 10.183 -0.008 False 166.4
105 sb10-02 12.483 10.64 -0.004 False 166.4
106 sb10-03 13.964 13.515 -0.005 False 166.4
107 sb10-04 11.362 12.793 -0.021 False 166.4
108 sb10-05 10.18 16.206 -0.025 False 166.4
109 sb10-06 9.61 12.321 -0.063 False 166.4
110 sb10-07 8.671 14.769 -0.033 False 166.4
111 sb10-08 7.815 12.507 -0.046 False 166.4
112 sb12-04 -2.408 14.34 0.002 False 166.4
113 sb12-05 0.724 15.909 -0.026 False 166.4
114 sb12-06 -1.492 17.375 -0.009 False 166.4
115 sb12-07 -3.319 17.045 -0.03 False 166.4
116 sb12-08 -1.897 19.285 -0.033 False 166.4
117 sb12-09 -6.197 17.698 0.022 False 166.4
118 sb12-10 -4.966 15.987 -0.025 False 166.4
119 sb12-11 -3.895 10.492 0.016 False 166.4
120 sb11-06 1.419 17.52 -0.025 False 166.4
121 sb11-07 -0.125 18.795 -0.016 False 166.4
122 sb11-08 2.802 14.504 -0.023 False 166.4
123 sb11-09 1.385 12.929 -0.048 False 166.4
124 sb11-10 2.588 11.573 -0.026 False 166.4
125 sb12-01 -3.491 12.223 0.016 False 166.4
126 sb12-02 -1.186 12.926 -0.03 False 166.4
127 sb12-03 0.073 14.301 -0.03 False 166.4
128 sb13-09 -12.346 12.015 0.02 False 166.4
129 sb13-10 -10.455 10.805 0.017 False 166.4
130 sb13-11 -9.806 9.112 0.035 False 166.4
131 sb14-01 -12.579 5.163 0.041 False 166.4
132 sb14-02 -14.451 7.441 0.01 False 166.4
133 sb14-03 -11.177 6.221 0.034 False 166.4
134 sb14-04 -11.318 8.144 0.03 False 166.4
135 sb14-05 -12.216 10.183 0.037 False 166.4
136 sb13-01 -8.132 8.8 0.028 False 166.4
137 sb13-02 -7.291 11.712 0.044 False 166.4
138 sb13-03 -5.859 13.51 0.019 False 166.4
139 sb13-04 -7.636 13.384 0.03 False 166.4
140 sb13-05 -6.708 15.517 -0.008 False 166.4
141 sb13-06 -9.623 14.356 0.031 False 166.4
142 sb13-07 -10.253 12.711 0.031 False 166.4
143 sb13-08 -12.994 14.479 0.01 False 166.4
144 sb15-03 0.726 6.848 -0.054 False 166.4
145 sb15-04 -0.52 8.407 -0.091 False 166.4
146 sb15-05 0.553 11.063 -0.045 False 166.4
147 sb15-06 -1.635 10.909 -0.05 False 166.4
148 sb15-07 -5.542 11.325 0.007 False 166.4
149 sb15-08 -6.251 8.477 0.019 False 166.4
150 sb15-09 -4.491 8.846 0.023 False 166.4
151 sb15-10 -2.492 5.466 -0.01 False 166.4
152 sb14-06 -13.224 8.769 0.016 False 166.4
153 sb14-07 -14.04 11.342 -0.009 False 166.4
154 sb14-08 -16.856 8.92 -0.024 False 166.4
155 sb14-09 -16.282 7.149 -0.025 False 166.4
156 sb14-10 -17.391 5.709 -0.036 False 166.4
157 sb14-11 -15.563 5.159 -0.014 False 166.4
158 sb15-01 -0.378 5.404 -0.009 False 166.4
159 sb15-02 -2.233 7.786 -0.025 False 166.4
160 sb16-09 -11.512 3.72 0.032 False 166.4
161 sb16-10 -9.315 2.283 0.068 False 166.4
162 sb16-11 -11.099 1.96 0.033 False 166.4
163 sb17-01 -15.515 -1.31 -0.001 False 166.4
164 sb17-02 -12.854 -0.11 0.038 False 166.4
165 sb17-03 -14.609 0.296 0.01 False 166.4
166 sb17-04 -12.974 2.08 0.031 False 166.4
167 sb17-05 -14.119 4.065 0.023 False 166.4
168 sb16-01 -6.997 2.957 0.037 False 166.4
169 sb16-02 -4.516 2.921 0.016 False 166.4
170 sb16-03 -4.784 4.708 0.029 False 166.4
171 sb16-04 -7.32 4.725 0.054 False 166.4
172 sb16-05 -4.254 6.998 0.017 False 166.4
173 sb16-06 -6.295 6.671 0.028 False 166.4
174 sb16-07 -9.723 7.29 0.061 False 166.4
175 sb16-08 -9.108 4.666 0.052 False 166.4
176 sb18-04 0.738 1.602 -0.007 False 166.4
177 sb18-05 -1.119 2.913 -0.021 False 166.4
178 sb18-06 -1.111 0.956 -0.009 False 166.4
179 sb18-07 -3.015 3.736 -0.005 False 166.4
180 sb18-08 -3.621 1.385 0.003 False 166.4
181 sb18-09 -1.905 -1.09 0.001 False 166.4
182 sb18-10 -1.424 -3.347 0.002 False 166.4
183 sb18-11 1.552 -3.098 0.012 False 166.4
184 sb17-06 -14.788 2.309 0.001 False 166.4
185 sb17-07 -16.839 3.368 -0.024 False 166.4
186 sb17-08 -18.053 1.99 -0.029 False 166.4
187 sb17-09 -16.852 0.6 -0.013 False 166.4
188 sb17-10 -19.287 -1.692 -0.037 False 166.4
189 sb18-01 -0.115 -1.277 -0.023 False 166.4
190 sb18-02 3.19 -1.094 0.02 False 166.4
191 sb18-03 1.942 0.247 -0.013 False 166.4
192 sb19-09 -11.53 -2.826 0.042 False 166.4
193 sb19-10 -9.196 -4.836 0.063 False 166.4
194 sb19-11 -9.866 -6.544 0.048 False 166.4
195 sb20-01 -14.308 -6.726 -0.014 False 166.4
196 sb20-02 -12.563 -6.929 0.016 False 166.4
197 sb20-03 -11.244 -4.658 0.07 False 166.4
198 sb20-04 -13.37 -4.402 -0.005 False 166.4
199 sb20-05 -13.87 -2.102 -0.001 False 166.4
200 sb19-01 -3.242 -2.387 0.013 False 166.4
201 sb19-02 -5.255 -3.022 0.007 False 166.4
202 sb19-03 -5.91 -0.502 0.02 False 166.4
203 sb19-04 -5.788 1.329 0.038 False 166.4
204 sb19-05 -7.681 -1.915 0.051 False 166.4
205 sb19-06 -8.615 -0.373 0.082 False 166.4
206 sb19-07 -10.286 -0.938 0.055 False 166.4
207 sb19-08 -9.147 -3.08 0.08 False 166.4
208 sb21-04 -2.669 -6.981 0.02 False 166.4
209 sb21-05 -3.185 -4.117 0.011 False 166.4
210 sb21-06 -4.881 -4.785 -0.003 False 166.4
211 sb21-07 -6.69 -4.34 0.042 False 166.4
212 sb21-08 -4.973 -6.55 -0.002 False 166.4
213 sb21-09 -7.072 -6.18 0.022 False 166.4
214 sb21-10 -5.397 -9.332 0.02 False 166.4
215 sb21-11 -3.741 -10.176 0.011 False 166.4
216 sb20-06 -16.076 -3.451 -0.049 False 166.4
217 sb20-07 -17.256 -1.768 -0.02 False 166.4
218 sb20-08 -18.234 -4.072 -0.06 False 166.4
219 sb20-09 -15.866 -5.405 -0.024 False 166.4
220 sb20-10 -16.183 -9.186 -0.048 False 166.4
221 sb21-01 -2.051 -11.057 0.005 False 166.4
222 sb21-02 -2.556 -8.917 0.008 False 166.4
223 sb21-03 -0.363 -8.387 0.014 False 166.4
224 sb22-09 -13.173 -11.656 -0.008 False 166.4
225 sb22-10 -12.134 -13.614 0.017 False 166.4
226 sb22-11 -11.449 -11.137 0.039 False 166.4
227 sb23-01 -4.771 -16.692 -0.031 False 166.4
228 sb23-02 -3.314 -15.627 -0.004 False 166.4
229 sb23-03 -3.481 -12.323 0.007 False 166.4
230 sb23-04 -5.496 -14.034 0.013 False 166.4
231 sb23-05 -6.812 -12.191 0.044 False 166.4
232 sb22-01 -10.18 -13.616 0.026 False 166.4
233 sb22-02 -9.428 -11.178 0.03 False 166.4
234 sb22-03 -7.039 -10.396 0.028 False 166.4
235 sb22-04 -7.986 -8.824 0.025 False 166.4
236 sb22-05 -9.688 -8.765 0.038 False 166.4
237 sb22-06 -12.036 -9.488 0.048 False 166.4
238 sb22-07 -13.802 -8.819 -0.006 False 166.4
239 sb22-08 -15.132 -10.58 -0.04 False 166.4
240 sb24-04 0.692 -13.437 -0.043 False 166.4
241 sb24-05 -0.68 -12.208 -0.022 False 166.4
242 sb24-06 -2.475 -13.764 0.01 False 166.4
243 sb24-07 -0.572 -15.424 -0.053 False 166.4
244 sb24-08 -1.807 -16.763 -0.036 False 166.4
245 sb24-09 -3.044 -18.087 -0.031 False 166.4
246 sb24-10 -1.068 -18.992 -0.045 False 166.4
247 sb24-11 0.798 -17.776 -0.032 False 166.4
248 sb23-06 -7.275 -14.564 0.042 False 166.4
249 sb23-07 -8.503 -12.847 0.031 False 166.4
250 sb23-08 -8.991 -14.917 0.025 False 166.4
251 sb23-09 -11.43 -16.125 0.004 False 166.4
252 sb23-10 -7.551 -17.721 -0.015 False 166.4
253 sb24-01 3.368 -17.525 -0.025 False 166.4
254 sb24-02 1.728 -16.271 -0.024 False 166.4
255 sb24-03 2.343 -14.317 -0.033 False 166.4
