idx name E N U flagged rotation
86 sb09-10 3.202 -1.832 0.059 False 266.7
87 sb09-11 2.86 -4.008 0.036 False 266.7
88 sb08-06 6.503 -13.754 0.019 False 266.7
89 sb08-07 6.401 -11.95 0.012 False 266.7
90 sb08-08 5.071 -10.468 0.0 False 266.7
91 sb08-09 4.609 -12.196 0.003 False 266.7
92 sb08-10 3.333 -10.91 -0.021 False 266.7
93 sb09-01 5.008 -5.549 0.046 False 266.7
94 sb09-02 4.283 -7.246 0.023 False 266.7
95 sb09-03 5.603 -8.375 0.021 False 266.7
96 sb10-09 10.149 -7.083 -0.007 False 266.7
97 sb10-10 8.572 -10.331 0.002 False 266.7
98 sb10-11 6.893 -10.013 -0.005 False 266.7
99 sb11-01 12.526 -6.592 0.041 False 266.7
100 sb11-02 12.629 -8.441 0.036 False 266.7
101 sb11-03 14.891 -6.867 0.036 False 266.7
102 sb11-04 16.308 -8.889 0.036 False 266.7
103 sb11-05 17.078 -7.299 0.04 False 266.7
104 sb10-01 8.164 -12.142 -0.013 False 266.7
105 sb10-02 8.217 -14.159 0.04 False 266.7
106 sb10-03 10.782 -16.127 0.032 False 266.7
107 sb10-04 10.542 -13.474 0.068 False 266.7
108 sb10-05 14.122 -12.932 0.055 False 266.7
109 sb10-06 10.398 -11.635 0.059 False 266.7
110 sb10-07 12.975 -11.142 0.061 False 266.7
111 sb10-08 10.914 -9.9 0.02 False 266.7
112 sb12-04 14.57 -0.216 0.038 False 266.7
113 sb12-05 15.521 -3.581 0.045 False 266.7
114 sb12-06 17.353 -1.61 0.084 False 266.7
115 sb12-07 17.365 0.187 0.08 False 266.7
116 sb12-08 19.324 -1.566 0.113 False 266.7
117 sb12-09 18.566 2.913 0.068 False 266.7
118 sb12-10 16.616 1.999 0.044 False 266.7
119 sb12-11 11.059 1.899 -0.005 False 266.7
120 sb11-06 16.979 -4.551 0.098 False 266.7
121 sb11-07 18.503 -3.167 0.083 False 266.7
122 sb11-08 13.767 -5.38 0.05 False 266.7
123 sb11-09 12.468 -3.696 0.047 False 266.7
124 sb11-10 10.965 -4.631 0.041 False 266.7
125 sb12-01 12.693 1.282 0.049 False 266.7
126 sb12-02 12.939 -1.151 0.05 False 266.7
127 sb12-03 14.012 -2.606 0.026 False 266.7
128 sb13-09 14.017 9.989 0.046 False 266.7
129 sb13-10 12.499 8.355 0.039 False 266.7
130 sb13-11 10.719 8.055 0.045 False 266.7
131 sb14-01 7.326 11.431 0.064 False 266.7
132 sb14-02 9.895 12.872 0.066 False 266.7
133 sb14-03 8.103 9.878 0.029 False 266.7
134 sb14-04 10.021 9.664 0.064 False 266.7
135 sb14-05 12.209 10.193 0.047 False 266.7
136 sb13-01 10.11 6.359 0.059 False 266.7
137 sb13-02 12.788 5.059 0.04 False 266.7
138 sb13-03 14.34 3.339 0.013 False 266.7
139 sb13-04 14.576 5.109 0.016 False 266.7
140 sb13-05 16.512 3.798 0.03 False 266.7
141 sb13-06 15.847 6.873 0.036 False 266.7
142 sb13-07 14.334 7.854 0.021 False 266.7
143 sb13-08 16.56 10.169 0.044 False 266.7
144 sb15-03 6.608 -1.955 0.071 False 266.7
145 sb15-04 8.343 -0.892 0.022 False 266.7
146 sb15-05 10.806 -2.525 0.069 False 266.7
147 sb15-06 11.081 -0.359 0.05 False 266.7
148 sb15-07 12.18 3.367 0.022 False 266.7
149 sb15-08 9.461 4.62 0.06 False 266.7
150 sb15-09 9.499 2.869 0.032 False 266.7
151 sb15-10 5.825 1.459 0.047 False 266.7
152 sb14-06 11.028 11.48 0.054 False 266.7
153 sb14-07 13.67 11.733 0.021 False 266.7
154 sb14-08 11.788 14.979 0.045 False 266.7
155 sb14-09 9.998 14.747 0.051 False 266.7
156 sb14-10 8.778 16.087 0.057 False 266.7
157 sb14-11 7.863 14.374 0.063 False 266.7
158 sb15-01 5.378 -0.625 0.067 False 266.7
159 sb15-02 8.061 0.786 0.002 False 266.7
160 sb16-09 5.754 10.649 0.061 False 266.7
161 sb16-10 3.953 8.731 0.005 False 266.7
162 sb16-11 3.965 10.547 0.059 False 266.7
163 sb17-01 1.444 15.423 -0.024 False 266.7
164 sb17-02 2.186 12.656 0.0 False 266.7
165 sb17-03 2.899 14.357 0.008 False 266.7
166 sb17-04 4.363 12.364 0.056 False 266.7
167 sb17-05 6.53 13.149 0.066 False 266.7
168 sb16-01 4.207 6.294 0.033 False 266.7
169 sb16-02 3.671 3.91 0.046 False 266.7
170 sb16-03 5.477 3.855 0.043 False 266.7
171 sb16-04 5.95 6.288 0.034 False 266.7
172 sb16-05 7.64 2.919 0.036 False 266.7
173 sb16-06 7.647 5.006 0.039 False 266.7
174 sb16-07 8.951 8.262 0.041 False 266.7
175 sb16-08 6.2 8.11 0.024 False 266.7
176 sb18-04 1.439 -0.991 0.057 False 266.7
177 sb18-05 3.004 0.608 0.077 False 266.7
178 sb18-06 1.143 0.891 0.037 False 266.7
179 sb18-07 4.168 2.287 0.017 False 266.7
180 sb18-08 2.06 3.321 -0.003 False 266.7
181 sb18-09 -0.728 2.06 0.015 False 266.7
182 sb18-10 -3.037 1.971 -0.002 False 266.7
183 sb18-11 -3.369 -1.005 0.004 False 266.7
184 sb17-06 4.916 14.113 0.04 False 266.7
185 sb17-07 6.326 15.94 0.03 False 266.7
186 sb17-08 5.197 17.389 0.021 False 266.7
187 sb17-09 3.649 16.451 0.01 False 266.7
188 sb17-10 1.793 19.252 -0.032 False 266.7
189 sb18-01 -1.186 0.363 0.02 False 266.7
190 sb18-02 -1.655 -2.965 0.007 False 266.7
191 sb18-03 -0.11 -1.987 0.029 False 266.7
192 sb19-09 -0.77 11.84 -0.033 False 266.7
193 sb19-10 -3.175 9.899 -0.018 False 266.7
194 sb19-11 -4.671 10.866 -0.033 False 266.7
195 sb20-01 -4.065 15.274 -0.021 False 266.7
196 sb20-02 -4.578 13.595 -0.026 False 266.7
197 sb20-03 -2.619 11.89 -0.052 False 266.7
198 sb20-04 -1.986 13.894 0.0 False 266.7
199 sb20-05 0.411 14.007 0.012 False 266.7
200 sb19-01 -1.763 3.542 0.02 False 266.7
201 sb19-02 -1.981 5.69 0.01 False 266.7
202 sb19-03 0.51 5.884 0.025 False 266.7
203 sb19-04 2.393 5.44 0.018 False 266.7
204 sb19-05 -0.549 7.889 -0.015 False 266.7
205 sb19-06 1.162 8.521 0.0 False 266.7
206 sb19-07 0.924 10.283 0.024 False 266.7
207 sb19-08 -1.399 9.547 0.007 False 266.7
208 sb21-04 -6.393 3.897 -0.052 False 266.7
209 sb21-05 -3.482 3.844 0.01 False 266.7
210 sb21-06 -3.788 5.64 -0.004 False 266.7
211 sb21-07 -3.078 7.345 -0.013 False 266.7
212 sb21-08 -5.51 6.049 -0.028 False 266.7
213 sb21-09 -4.812 8.043 -0.026 False 266.7
214 sb21-10 -8.213 7.016 -0.044 False 266.7
215 sb21-11 -9.354 5.539 -0.069 False 266.7
216 sb20-06 -0.512 16.425 -0.042 False 266.7
217 sb20-07 1.348 17.327 -0.005 False 266.7
218 sb20-08 -0.728 18.668 -0.045 False 266.7
219 sb20-09 -2.475 16.581 -0.031 False 266.7
220 sb20-10 -6.145 17.566 -0.05 False 266.7
221 sb21-01 -10.512 3.963 -0.041 False 266.7
222 sb21-02 -8.364 4.082 -0.056 False 266.7
223 sb21-03 -8.186 1.831 -0.01 False 266.7
224 sb22-09 -9.165 15.094 -0.061 False 266.7
225 sb22-10 -11.233 14.369 -0.082 False 266.7
226 sb22-11 -8.925 13.241 -0.05 False 266.7
227 sb23-01 -15.582 7.682 -0.077 False 266.7
228 sb23-02 -14.792 6.073 -0.062 False 266.7
229 sb23-03 -11.511 5.654 -0.066 False 266.7
230 sb23-04 -12.782 7.889 -0.074 False 266.7
231 sb23-05 -10.74 8.914 -0.061 False 266.7
232 sb22-01 -11.521 12.395 -0.101 False 266.7
233 sb22-02 -9.312 11.306 -0.074 False 266.7
234 sb22-03 -8.978 8.812 -0.048 False 266.7
235 sb22-04 -7.259 9.469 -0.071 False 266.7
236 sb22-05 -6.843 11.144 -0.033 False 266.7
237 sb22-06 -7.172 13.54 -0.034 False 266.7
238 sb22-07 -6.209 15.157 -0.039 False 266.7
239 sb22-08 -7.701 16.778 -0.052 False 266.7
240 sb24-04 -13.285 1.746 -0.056 False 266.7
241 sb24-05 -11.954 2.865 -0.035 False 266.7
242 sb24-06 -13.114 4.864 -0.052 False 266.7
243 sb24-07 -15.089 3.411 -0.071 False 266.7
244 sb24-08 -16.17 4.746 -0.055 False 266.7
245 sb24-09 -17.243 6.24 -0.08 False 266.7
246 sb24-10 -18.513 4.431 -0.102 False 266.7
247 sb24-11 -17.597 2.459 -0.065 False 266.7
248 sb23-06 -13.03 9.735 -0.067 False 266.7
249 sb23-07 -11.13 10.659 -0.057 False 266.7
250 sb23-08 -13.075 11.484 -0.058 False 266.7
251 sb23-09 -13.819 14.11 -0.084 False 266.7
252 sb23-10 -16.143 10.622 -0.085 False 266.7
253 sb24-01 -17.85 -0.123 -0.059 False 266.7
254 sb24-02 -16.32 1.218 -0.045 False 266.7
255 sb24-03 -14.509 0.264 -0.046 False 266.7
