idx name E N U flagged rotation
66 sb07-11 -3.731 6.539 0.005 False 44.2
67 sb08-01 -12.166 7.721 0.003 False 44.2
68 sb08-02 -13.318 9.482 -0.007 False 44.2
69 sb08-03 -15.047 9.215 -0.006 False 44.2
70 sb08-04 -15.749 7.59 -0.005 False 44.2
71 sb08-05 -17.312 6.468 0.0 False 44.2
72 sb07-01 -4.839 8.26 -0.003 False 44.2
73 sb07-02 -6.553 8.888 0.0 False 44.2
74 sb07-03 -5.526 6.132 -0.001 False 44.2
75 sb07-04 -8.22 6.599 0.001 False 44.2
76 sb07-05 -8.941 4.012 0.003 False 44.2
77 sb07-06 -6.451 4.103 -0.026 False 44.2
78 sb07-07 -6.191 2.299 0.007 False 44.2
79 sb07-08 -3.028 1.579 -0.005 False 44.2
80 sb09-04 -11.769 0.964 0.006 True 44.2
81 sb09-05 -8.606 -0.868 0.001 False 44.2
82 sb09-06 -10.561 -2.231 -0.001 False 44.2
83 sb09-07 -9.379 -3.623 -0.002 False 44.2
84 sb09-08 -7.899 -2.541 -0.004 False 44.2
85 sb09-09 -6.369 -0.755 -0.013 False 44.2
86 sb09-10 -3.563 -0.825 0.002 False 44.2
87 sb09-11 -4.825 1.032 -0.046 False 44.2
88 sb08-06 -14.021 5.765 -0.029 False 44.2
89 sb08-07 -12.831 4.47 0.031 False 44.2
90 sb08-08 -10.782 4.275 0.002 False 44.2
91 sb08-09 -11.645 5.96 0.01 False 44.2
92 sb08-10 -9.832 5.796 -0.012 False 44.2
93 sb09-01 -7.48 0.689 0.007 False 44.2
94 sb09-02 -8.031 2.493 0.005 False 44.2
95 sb09-03 -9.802 2.401 0.004 False 44.2
96 sb10-09 -12.272 -1.626 0.01 False 44.2
97 sb10-10 -13.328 1.872 0.009 False 44.2
98 sb10-11 -11.795 2.746 -0.002 False 44.2
99 sb11-01 -13.7 -3.578 0.007 False 44.2
100 sb11-02 -15.02 -2.285 0.006 False 44.2
101 sb11-03 -15.581 -5.019 0.0 False 44.2
102 sb11-04 -18.036 -4.432 -0.005 False 44.2
103 sb11-05 -17.512 -6.219 0.019 False 44.2
104 sb10-01 -14.234 3.454 0.019 False 44.2
105 sb10-02 -15.635 4.884 -0.034 False 44.2
106 sb10-03 -18.858 4.604 -0.003 False 44.2
107 sb10-04 -16.888 2.819 0.003 False 44.2
108 sb10-05 -19.159 0.004 0.009 False 44.2
109 sb10-06 -15.513 1.573 0.017 False 44.2
110 sb10-07 -17.129 -0.512 0.01 False 44.2
111 sb10-08 -14.694 -0.017 -0.05 False 44.2
112 sb12-04 -10.899 -9.684 0.004 False 44.2
113 sb12-05 -13.849 -7.812 0.02 False 44.2
114 sb12-06 -13.901 -10.52 -0.005 False 44.2
115 sb12-07 -12.687 -11.853 -0.002 False 44.2
116 sb12-08 -15.335 -11.865 -0.002 False 44.2
117 sb12-09 -11.699 -14.697 0.059 False 44.2
118 sb12-10 -10.903 -12.688 0.011 False 44.2
119 sb12-11 -6.769 -8.965 -0.014 False 44.2
120 sb11-06 -15.551 -8.126 0.001 False 44.2
121 sb11-07 -15.802 -10.2 -0.008 False 44.2
122 sb11-08 -13.75 -5.355 -0.006 False 44.2
123 sb11-09 -11.664 -5.72 0.027 False 44.2
124 sb11-10 -11.146 -3.978 -0.003 False 44.2
125 sb12-01 -8.459 -9.468 -0.004 False 44.2
126 sb12-02 -10.295 -7.902 0.015 False 44.2
127 sb12-03 -12.161 -7.537 -0.033 False 44.2
128 sb13-09 -3.598 -16.834 -0.015 False 44.2
129 sb13-10 -3.56 -14.628 -0.036 False 44.2
130 sb13-11 -2.474 -13.165 -0.043 False 44.2
131 sb14-01 2.335 -13.4 -0.006 False 44.2
132 sb14-02 1.386 -16.171 -0.003 False 44.2
133 sb14-03 0.674 -12.748 -0.022 False 44.2
134 sb14-04 -0.867 -13.891 -0.007 False 44.2
135 sb14-05 -2.09 -15.79 0.001 False 44.2
136 sb13-01 -3.173 -11.575 0.001 False 44.2
137 sb13-02 -6.001 -12.367 0.064 False 44.2
138 sb13-03 -8.342 -12.192 0.038 False 44.2
139 sb13-04 -7.241 -13.6 -0.016 False 44.2
140 sb13-05 -9.604 -13.935 -0.009 False 44.2
141 sb13-06 -7.05 -15.756 -0.04 False 44.2
142 sb13-07 -5.239 -15.43 -0.007 False 44.2
143 sb13-08 -5.316 -18.725 -0.039 False 44.2
144 sb15-03 -6.171 -3.042 -0.002 False 44.2
145 sb15-04 -6.772 -4.963 -0.007 False 44.2
146 sb15-05 -9.647 -5.453 0.027 False 44.2
147 sb15-06 -8.462 -7.246 0.005 False 44.2
148 sb15-07 -6.677 -10.722 0.015 False 44.2
149 sb15-08 -3.841 -9.787 0.05 False 44.2
150 sb15-09 -5.052 -8.511 0.0 False 44.2
151 sb15-10 -3.283 -5.029 -0.016 False 44.2
152 sb14-06 -0.357 -15.869 -0.028 False 44.2
153 sb14-07 -2.134 -17.912 -0.042 False 44.2
154 sb14-08 1.454 -18.971 -0.037 False 44.2
155 sb14-09 2.641 -17.617 0.009 False 44.2
156 sb14-10 4.415 -17.795 0.026 False 44.2
157 sb14-11 3.892 -15.914 0.026 False 44.2
158 sb15-01 -4.391 -3.165 0.004 False 44.2
159 sb15-02 -5.425 -6.004 -0.05 False 44.2
160 sb16-09 2.992 -11.737 -0.01 False 44.2
161 sb16-10 3.052 -9.036 -0.018 False 44.2
162 sb16-11 4.22 -10.482 0.005 False 44.2
163 sb17-01 9.303 -12.378 -0.001 False 44.2
164 sb17-02 6.921 -10.808 -0.004 False 44.2
165 sb17-03 7.554 -12.533 -0.015 False 44.2
166 sb17-04 5.124 -12.065 0.001 False 44.2
167 sb17-05 4.09 -14.131 -0.004 False 44.2
168 sb16-01 1.207 -7.466 -0.019 False 44.2
169 sb16-02 -0.076 -5.42 -0.001 False 44.2
170 sb16-03 -1.458 -6.53 0.0 False 44.2
171 sb16-04 -0.124 -8.674 0.009 False 44.2
172 sb16-05 -3.714 -7.336 -0.027 False 44.2
173 sb16-06 -2.28 -8.881 0.006 False 44.2
174 sb16-07 -1.035 -12.132 -0.017 False 44.2
175 sb16-08 0.856 -10.195 -0.005 False 44.2
176 sb18-04 -1.733 -0.24 -0.001 False 44.2
177 sb18-05 -1.851 -2.504 -0.02 False 44.2
178 sb18-06 -0.186 -1.457 -0.002 True 44.2
179 sb18-07 -1.567 -4.52 -0.005 False 44.2
180 sb18-08 0.79 -3.754 0.012 True 44.2
181 sb18-09 1.931 -1.021 -0.046 False 44.2
182 sb18-10 3.572 0.59 -0.042 False 44.2
183 sb18-11 1.81 3.027 -0.002 False 44.2
184 sb17-06 5.931 -13.751 0.002 False 44.2
185 sb17-07 6.132 -16.062 0.012 False 44.2
186 sb17-08 7.93 -16.351 0.019 False 44.2
187 sb17-09 8.452 -14.554 0.006 False 44.2
188 sb17-10 11.749 -15.404 0.019 False 44.2
189 sb18-01 1.157 0.572 -0.026 False 44.2
190 sb18-02 -0.751 3.281 -0.006 False 44.2
191 sb18-03 -1.29 1.513 0.01 False 44.2
192 sb19-09 8.539 -8.247 0.036 False 44.2
193 sb19-10 9.026 -5.172 0.008 False 44.2
194 sb19-11 10.78 -4.865 -0.011 False 44.2
195 sb20-01 13.321 -8.532 -0.016 False 44.2
196 sb20-02 12.546 -6.944 -0.015 False 44.2
197 sb20-03 9.92 -7.03 0.002 False 44.2
198 sb20-04 10.842 -8.903 -0.013 False 44.2
199 sb20-05 9.159 -10.618 0.0 False 44.2
200 sb19-01 3.69 -1.423 0.01 False 44.2
201 sb19-02 5.37 -2.859 -0.004 False 44.2
202 sb19-03 3.55 -4.716 0.008 False 44.2
203 sb19-04 1.905 -5.623 0.017 False 44.2
204 sb19-05 5.739 -5.451 -0.031 False 44.2
205 sb19-06 4.903 -7.082 -0.046 False 44.2
206 sb19-07 6.299 -8.24 -0.014 False 44.2
207 sb19-08 7.502 -6.07 0.009 False 44.2
208 sb21-04 7.352 1.443 0.003 False 44.2
209 sb21-05 5.171 -0.486 -0.014 False 44.2
210 sb21-06 6.603 -1.609 0.017 False 44.2
211 sb21-07 7.225 -3.34 0.002 False 44.2
212 sb21-08 8.191 -0.714 0.0 False 44.2
213 sb21-09 8.959 -2.718 0.006 False 44.2
214 sb21-10 10.798 0.378 0.006 False 44.2
215 sb21-11 10.597 2.262 0.011 False 44.2
216 sb20-06 11.475 -11.774 -0.002 False 44.2
217 sb20-07 10.704 -13.684 0.01 False 44.2
218 sb20-08 13.156 -13.279 0.02 False 44.2
219 sb20-09 13.023 -10.548 0.007 True 44.2
220 sb20-10 16.397 -8.809 0.018 False 44.2
221 sb21-01 10.44 4.178 -0.001 False 44.2
222 sb21-02 8.902 2.593 0.022 False 44.2
223 sb21-03 7.247 4.14 0.001 False 44.2
224 sb22-09 16.886 -4.945 0.005 False 44.2
225 sb22-10 18.023 -2.989 0.027 False 44.2
226 sb22-11 15.523 -3.755 0.013 False 44.2
227 sb23-01 16.681 4.835 0.019 False 44.2
228 sb23-02 14.978 5.536 -0.01 False 44.2
229 sb23-03 12.271 3.621 0.013 False 44.2
230 sb23-04 14.802 2.827 0.002 False 44.2
231 sb23-05 13.896 0.702 0.03 False 44.2
232 sb22-01 16.94 -1.361 0.003 False 44.2
233 sb22-02 14.533 -2.024 0.01 False 44.2
234 sb22-03 12.564 -0.446 0.03 True 44.2
235 sb22-04 11.75 -2.094 0.02 False 44.2
236 sb22-05 12.567 -3.603 0.012 False 44.2
237 sb22-06 14.437 -5.146 -0.015 False 44.2
238 sb22-07 14.818 -6.98 -0.003 False 44.2
239 sb22-08 17.017 -7.171 0.011 False 44.2
240 sb24-04 11.072 7.771 -0.007 False 44.2
241 sb24-05 10.695 5.95 0.006 False 44.2
242 sb24-06 12.93 5.228 -0.006 False 44.2
243 sb24-07 13.431 7.678 -0.003 False 44.2
244 sb24-08 15.167 7.384 0.002 False 44.2
245 sb24-09 16.932 7.04 0.024 False 44.2
246 sb24-10 16.664 9.212 -0.023 False 44.2
247 sb24-11 14.628 10.151 0.006 False 44.2
248 sb23-06 16.184 1.607 0.015 False 44.2
249 sb23-07 15.394 -0.356 -0.007 False 44.2
250 sb23-08 17.4 0.339 0.006 False 44.2
251 sb23-09 19.699 -1.123 0.032 False 44.2
252 sb23-10 18.998 3.056 0.002 False 44.2
253 sb24-01 13.065 12.198 0.013 False 44.2
254 sb24-02 12.802 10.058 0.006 False 44.2
255 sb24-03 10.828 9.612 0.003 False 44.2
