idx name E N U flagged rotation
66 sb07-11 6.538 -3.758 -0.03 False 193.6
67 sb08-01 14.373 -0.416 0.05 False 193.6
68 sb08-02 16.305 -1.396 0.061 False 193.6
69 sb08-03 17.653 -0.293 0.103 False 193.6
70 sb08-04 17.414 1.471 0.091 False 193.6
71 sb08-05 18.152 3.243 0.085 False 193.6
72 sb07-01 8.392 -4.625 -0.001 False 193.6
73 sb07-02 10.122 -4.317 0.013 False 193.6
74 sb07-03 7.894 -2.496 -0.01 False 193.6
75 sb07-04 10.41 -1.466 0.032 False 193.6
76 sb07-05 9.741 1.073 0.045 False 193.6
77 sb07-06 7.615 -0.257 0.002 False 193.6
78 sb07-07 6.525 1.195 0.03 False 193.6
79 sb07-08 3.438 0.187 -0.017 False 193.6
80 sb09-04 10.582 5.187 0.069 False 193.6
81 sb09-05 6.961 5.12 0.023 False 193.6
82 sb09-06 7.96 7.285 0.051 False 193.6
83 sb09-07 6.193 7.868 0.04 False 193.6
84 sb09-08 5.521 6.184 0.018 False 193.6
85 sb09-09 5.104 3.851 0.016 False 193.6
86 sb09-10 2.678 2.548 -0.022 False 193.6
87 sb09-11 4.642 1.54 0.015 True 193.6
88 sb08-06 15.008 2.208 0.083 False 193.6
89 sb08-07 13.276 2.689 0.074 False 193.6
90 sb08-08 11.467 1.79 0.044 False 193.6
91 sb08-09 13.025 0.84 0.035 False 193.6
92 sb08-10 11.393 0.003 0.061 False 193.6
93 sb09-01 6.754 3.201 0.026 False 193.6
94 sb09-02 8.154 1.975 0.039 False 193.6
95 sb09-03 9.675 2.943 0.057 False 193.6
96 sb10-09 9.69 7.624 0.075 False 193.6
97 sb10-10 12.388 5.181 0.094 False 193.6
98 sb10-11 11.567 3.683 0.08 False 193.6
99 sb11-01 9.987 10.082 0.071 False 193.6
100 sb11-02 11.733 9.648 0.08 False 193.6
101 sb11-03 10.883 12.284 0.074 False 193.6
102 sb11-04 13.293 13.027 0.057 False 193.6
103 sb11-05 11.936 14.235 0.067 False 193.6
104 sb10-01 14.064 4.242 0.085 False 193.6
105 sb10-02 15.955 3.778 0.092 False 193.6
106 sb10-03 18.576 5.616 0.056 False 193.6
107 sb10-04 15.948 6.204 0.087 False 193.6
108 sb10-05 16.443 9.738 0.061 False 193.6
109 sb10-06 14.166 6.539 0.092 False 193.6
110 sb10-07 14.444 9.145 0.077 False 193.6
111 sb10-08 12.61 7.548 0.09 False 193.6
112 sb12-04 4.452 13.854 0.062 False 193.6
113 sb12-05 7.899 13.775 0.074 True 193.6
114 sb12-06 6.628 16.142 0.059 False 193.6
115 sb12-07 4.894 16.675 0.055 False 193.6
116 sb12-08 7.118 17.984 0.062 False 193.6
117 sb12-09 2.582 18.597 0.053 False 193.6
118 sb12-10 2.896 16.501 0.039 False 193.6
119 sb12-11 1.338 11.169 0.031 False 193.6
120 sb11-06 9.279 14.952 0.07 False 193.6
121 sb11-07 8.488 16.785 0.065 False 193.6
122 sb11-08 9.126 11.639 0.066 False 193.6
123 sb11-09 7.141 10.878 0.059 False 193.6
124 sb11-10 7.583 9.12 0.054 False 193.6
125 sb12-01 2.472 12.478 0.058 False 193.6
126 sb12-02 4.834 12.004 0.059 False 193.6
127 sb12-03 6.552 12.663 0.062 False 193.6
128 sb13-09 -5.492 16.343 -0.039 False 193.6
129 sb13-10 -4.395 14.377 -0.013 False 193.6
130 sb13-11 -4.562 12.615 -0.003 False 193.6
131 sb14-01 -8.829 10.305 -0.024 False 193.6
132 sb14-02 -9.475 13.188 -0.005 True 193.6
133 sb14-03 -7.099 10.656 -0.029 False 193.6
134 sb14-04 -6.37 12.383 -0.034 False 193.6
135 sb14-05 -6.227 14.608 -0.039 False 193.6
136 sb13-01 -3.174 11.549 0.016 False 193.6
137 sb13-02 -1.096 13.721 0.033 False 193.6
138 sb13-03 0.961 14.71 0.044 False 193.6
139 sb13-04 -0.671 15.434 -0.002 False 193.6
140 sb13-05 1.172 16.876 0.022 False 193.6
141 sb13-06 -1.941 17.182 -0.041 False 193.6
142 sb13-07 -3.332 15.972 -0.037 False 193.6
143 sb13-08 -4.927 18.831 -0.002 False 193.6
144 sb15-03 3.763 5.722 -0.016 False 193.6
145 sb15-04 3.317 7.691 0.02 False 193.6
146 sb15-05 5.541 9.618 0.028 False 193.6
147 sb15-06 3.582 10.465 0.034 False 193.6
148 sb15-07 0.292 12.615 0.039 False 193.6
149 sb15-08 -1.687 10.425 0.007 False 193.6
150 sb15-09 0.002 9.949 0.018 False 193.6
151 sb15-10 0.285 6.015 -0.016 False 193.6
152 sb14-06 -7.759 13.849 -0.018 False 193.6
153 sb14-07 -7.274 16.47 -0.008 False 193.6
154 sb14-08 -10.934 15.615 0.01 False 193.6
155 sb14-09 -11.18 13.822 -0.008 False 193.6
156 sb14-10 -12.863 13.051 -0.05 False 193.6
157 sb14-11 -11.489 11.725 -0.021 False 193.6
158 sb15-01 2.138 4.993 -0.011 False 193.6
159 sb15-02 1.576 7.96 0.011 True 193.6
160 sb16-09 -8.538 8.576 -0.009 False 193.6
161 sb16-10 -7.246 6.263 -0.015 False 193.6
162 sb16-11 -8.958 6.832 -0.003 False 193.6
163 sb17-01 -14.396 5.906 -0.042 False 193.6
164 sb17-02 -11.482 5.806 -0.019 False 193.6
165 sb17-03 -12.898 6.979 -0.001 False 193.6
166 sb17-04 -10.544 7.798 -0.001 False 193.6
167 sb17-05 -10.692 10.095 -0.024 False 193.6
168 sb16-01 -4.819 5.835 -0.029 False 193.6
169 sb16-02 -2.682 4.674 -0.016 True 193.6
170 sb16-03 -2.102 6.403 -0.017 False 193.6
171 sb16-04 -4.318 7.51 -0.008 False 193.6
172 sb16-05 -0.582 8.186 0.004 False 193.6
173 sb16-06 -2.56 8.776 0.006 False 193.6
174 sb16-07 -5.278 10.941 -0.041 False 193.6
175 sb16-08 -5.983 8.276 -0.03 False 193.6
176 sb18-04 1.33 1.076 -0.021 False 193.6
177 sb18-05 0.33 3.069 -0.044 False 193.6
178 sb18-06 -0.542 1.379 -0.014 False 193.6
179 sb18-07 -0.961 4.72 -0.027 False 193.6
180 sb18-08 -2.563 2.852 -0.004 False 193.6
181 sb18-09 -2.204 -0.126 0.005 False 193.6
182 sb18-10 -2.797 -2.347 -0.041 False 193.6
183 sb18-11 -0.032 -3.49 -0.01 False 193.6
184 sb17-06 -12.083 8.791 -0.03 False 193.6
185 sb17-07 -13.435 10.668 -0.033 False 193.6
186 sb17-08 -15.142 10.055 -0.039 False 193.6
187 sb17-09 -14.705 8.243 -0.03 False 193.6
188 sb17-10 -17.935 7.292 -0.077 False 193.6
189 sb18-01 -0.685 -1.063 -0.017 False 193.6
190 sb18-02 2.342 -2.42 -0.005 False 193.6
191 sb18-03 1.853 -0.648 -0.002 False 193.6
192 sb19-09 -11.549 2.731 -0.03 False 193.6
193 sb19-10 -10.41 -0.125 -0.058 False 193.6
194 sb19-11 -11.726 -1.295 -0.002 False 193.6
195 sb20-01 -15.816 0.53 0.007 False 193.6
196 sb20-02 -14.335 -0.394 0.026 False 193.6
197 sb20-03 -12.133 0.973 -0.008 False 193.6
198 sb20-04 -13.901 2.185 0.006 False 193.6
199 sb20-05 -13.308 4.454 -0.02 False 193.6
200 sb19-01 -3.923 -0.636 -0.019 False 193.6
201 sb19-02 -6.044 -0.253 -0.023 False 193.6
202 sb19-03 -5.495 2.221 -0.017 False 193.6
203 sb19-04 -4.531 3.844 -0.005 False 193.6
204 sb19-05 -7.716 1.789 -0.007 False 193.6
205 sb19-06 -7.834 3.63 0.003 False 193.6
206 sb19-07 -9.58 3.9 -0.02 False 193.6
207 sb19-08 -9.551 1.423 -0.034 False 193.6
208 sb21-04 -5.549 -4.967 -0.063 False 193.6
209 sb21-05 -4.713 -2.235 -0.053 False 193.6
210 sb21-06 -6.528 -1.995 -0.03 False 193.6
211 sb21-07 -7.934 -0.781 -0.029 False 193.6
212 sb21-08 -7.417 -3.536 -0.046 False 193.6
213 sb21-09 -9.078 -2.3 -0.027 False 193.6
214 sb21-10 -9.074 -5.861 -0.008 False 193.6
215 sb21-11 -7.991 -7.324 -0.006 False 193.6
216 sb20-06 -15.868 4.309 -0.021 False 193.6
217 sb20-07 -16.192 6.342 -0.045 False 193.6
218 sb20-08 -18.077 4.755 -0.042 False 193.6
219 sb20-09 -16.586 2.423 0.003 False 193.6
220 sb20-10 -18.609 -0.792 -0.021 False 193.6
221 sb21-01 -6.871 -8.875 -0.023 False 193.6
222 sb21-02 -6.312 -6.805 -0.043 False 193.6
223 sb21-03 -4.161 -7.27 -0.015 False 193.6
224 sb22-09 -17.065 -4.365 -0.01 False 193.6
225 sb22-10 -17.033 -6.586 -0.043 False 193.6
226 sb22-11 -15.273 -4.704 -0.006 False 193.6
227 sb23-01 -11.901 -12.632 -0.001 False 193.6
228 sb23-02 -10.093 -12.411 -0.018 False 193.6
229 sb23-03 -8.684 -9.358 -0.015 False 193.6
230 sb23-04 -11.306 -9.95 0.005 False 193.6
231 sb23-05 -11.635 -7.705 0.01 False 193.6
232 sb22-01 -15.24 -7.446 -0.043 False 193.6
233 sb22-02 -13.504 -5.647 -0.041 False 193.6
234 sb22-03 -11.053 -5.992 -0.005 False 193.6
235 sb22-04 -11.082 -4.195 0.004 False 193.6
236 sb22-05 -12.623 -3.341 0.009 False 193.6
237 sb22-06 -15.06 -2.946 0.002 False 193.6
238 sb22-07 -16.275 -1.575 0.016 False 193.6
239 sb22-08 -18.304 -2.515 -0.012 False 193.6
240 sb24-04 -5.531 -12.235 -0.023 False 193.6
241 sb24-05 -6.199 -10.574 -0.025 False 193.6
242 sb24-06 -8.453 -11.105 -0.009 False 193.6
243 sb24-07 -7.566 -13.44 -0.013 False 193.6
244 sb24-08 -9.23 -14.078 -0.013 False 193.6
245 sb24-09 -10.97 -14.671 -0.072 False 193.6
246 sb24-10 -9.644 -16.438 -0.03 False 193.6
247 sb24-11 -7.402 -16.145 -0.019 False 193.6
248 sb23-06 -13.091 -9.616 -0.016 False 193.6
249 sb23-07 -13.448 -7.524 -0.005 False 193.6
250 sb23-08 -14.77 -9.149 -0.015 False 193.6
251 sb23-09 -17.487 -9.099 -0.015 False 193.6
252 sb23-10 -14.83 -12.342 -0.018 False 193.6
253 sb24-01 -5.021 -17.106 -0.032 False 193.6
254 sb24-02 -5.908 -15.243 -0.009 False 193.6
255 sb24-03 -4.46 -13.78 -0.055 False 193.6
