idx name E N U flagged rotation
92 sb08-10 10.996 3.002 0.019 False 178.3
93 sb09-01 5.731 4.854 0.004 False 178.3
94 sb09-02 7.364 4.04 -0.004 False 178.3
95 sb09-03 8.578 5.427 0.002 False 178.3
96 sb10-09 7.356 9.901 -0.03 False 178.3
97 sb10-10 10.597 8.292 -0.011 False 178.3
98 sb10-11 10.205 6.573 -0.002 False 178.3
99 sb11-01 6.939 12.336 0.009 False 178.3
100 sb11-02 8.784 12.392 0.006 False 178.3
101 sb11-03 7.233 14.704 -0.021 False 178.3
102 sb11-04 9.332 16.112 0.018 False 178.3
103 sb11-05 7.709 16.871 0.004 False 178.3
104 sb10-01 12.359 7.778 -0.001 False 178.3
105 sb10-02 14.415 7.832 0.001 False 178.3
106 sb10-03 16.417 10.349 0.022 False 178.3
107 sb10-04 13.76 10.173 -0.005 False 178.3
108 sb10-05 13.314 13.768 0.003 False 178.3
109 sb10-06 11.961 10.029 0.003 False 178.3
110 sb10-07 11.536 12.671 0.014 False 178.3
111 sb10-08 10.202 10.587 -0.006 False 178.3
112 sb12-04 0.651 14.552 0.014 False 178.3
113 sb12-05 3.995 15.415 0.014 False 178.3
114 sb12-06 2.135 17.331 0.014 False 178.3
115 sb12-07 0.282 17.33 0.012 False 178.3
116 sb12-08 2.092 19.288 0.024 False 178.3
117 sb12-09 -2.371 18.617 0.006 False 178.3
118 sb12-10 -1.517 16.696 0.018 False 178.3
119 sb12-11 -1.61 11.131 -0.015 False 178.3
120 sb11-06 5.009 16.865 0.008 False 178.3
121 sb11-07 3.652 18.425 0.019 False 178.3
122 sb11-08 5.748 13.626 0.011 False 178.3
123 sb11-09 4.028 12.333 0.006 False 178.3
124 sb11-10 4.924 10.843 -0.0 False 178.3
125 sb12-01 -0.915 12.695 0.018 False 178.3
126 sb12-02 1.507 12.906 -0.005 False 178.3
127 sb12-03 3.026 13.952 -0.021 False 178.3
128 sb13-09 -9.563 14.323 -0.032 False 178.3
129 sb13-10 -8.022 12.709 -0.038 False 178.3
130 sb13-11 -7.72 10.961 -0.015 False 178.3
131 sb14-01 -11.24 7.672 -0.036 False 178.3
132 sb14-02 -12.599 10.277 -0.062 False 178.3
133 sb14-03 -9.597 8.404 -0.022 False 178.3
134 sb14-04 -9.403 10.316 -0.046 False 178.3
135 sb14-05 -9.863 12.512 -0.037 False 178.3
136 sb13-01 -6.097 10.301 -0.002 False 178.3
137 sb13-02 -4.707 12.935 0.006 False 178.3
138 sb13-03 -2.951 14.443 -0.02 False 178.3
139 sb13-04 -4.71 14.691 0.008 False 178.3
140 sb13-05 -3.361 16.584 -0.031 False 178.3
141 sb13-06 -6.395 16.004 -0.011 False 178.3
142 sb13-07 -7.463 14.522 -0.045 False 178.3
143 sb13-08 -9.734 16.82 -0.058 False 178.3
144 sb15-03 2.174 6.551 -0.007 False 178.3
145 sb15-04 1.123 8.293 -0.046 False 178.3
146 sb15-05 2.821 10.735 -0.01 False 178.3
147 sb15-06 0.693 11.096 -0.018 False 178.3
148 sb15-07 -3.058 12.232 0.032 False 178.3
149 sb15-08 -4.373 9.606 -0.004 False 178.3
150 sb15-09 -2.579 9.594 -0.019 False 178.3
151 sb15-10 -1.309 5.882 -0.009 False 178.3
152 sb14-06 -11.133 11.329 -0.046 False 178.3
153 sb14-07 -11.347 13.968 -0.063 False 178.3
154 sb14-08 -14.669 12.176 -0.069 False 178.3
155 sb14-09 -14.459 10.375 -0.073 False 178.3
156 sb14-10 -15.844 9.202 -0.073 False 178.3
157 sb14-11 -14.107 8.292 -0.078 False 178.3
158 sb15-01 0.751 5.383 -0.016 False 178.3
159 sb15-02 -0.528 8.097 -0.034 False 178.3
160 sb16-09 -10.498 6.03 -0.042 False 178.3
161 sb16-10 -8.528 4.082 -0.021 False 178.3
162 sb16-11 -10.436 4.29 -0.046 False 178.3
163 sb17-01 -15.385 1.845 -0.023 False 178.3
164 sb17-02 -12.607 2.574 -0.027 False 178.3
165 sb17-03 -14.265 3.287 -0.041 False 178.3
166 sb17-04 -12.203 4.736 -0.046 False 178.3
167 sb17-05 -13.018 6.921 -0.069 False 178.3
168 sb16-01 -6.24 4.35 0.005 False 178.3
169 sb16-02 -3.805 3.804 -0.0 False 178.3
170 sb16-03 -3.709 5.562 -0.049 False 178.3
171 sb16-04 -6.125 6.096 0.003 False 178.3
172 sb16-05 -2.715 7.737 -0.008 False 178.3
173 sb16-06 -4.777 7.787 -0.004 False 178.3
174 sb16-07 -8.02 9.152 -0.045 False 178.3
175 sb16-08 -7.899 6.461 -0.016 False 178.3
176 sb18-04 1.005 1.443 0.013 False 178.3
177 sb18-05 -0.534 3.054 -0.0 False 178.3
178 sb18-06 -0.891 1.182 0.011 False 178.3
179 sb18-07 -2.136 4.249 0.007 False 178.3
180 sb18-08 -3.273 2.168 0.003 False 178.3
181 sb18-09 -2.097 -0.693 0.01 False 178.3
182 sb18-10 -2.078 -3.0 0.025 False 178.3
183 sb18-11 0.896 -3.375 0.026 False 178.3
184 sb17-06 -13.968 5.286 -0.066 False 178.3
185 sb17-07 -15.834 6.748 -0.065 False 178.3
186 sb17-08 -17.244 5.706 -0.054 False 178.3
187 sb17-09 -16.35 4.083 -0.034 False 178.3
188 sb17-10 -19.221 2.297 -0.043 False 178.3
189 sb18-01 -0.423 -1.201 0.01 False 178.3
190 sb18-02 2.911 -1.729 -0.009 False 178.3
191 sb18-03 1.968 -0.159 0.008 False 178.3
192 sb19-09 -11.874 -0.407 -0.009 False 178.3
193 sb19-10 -9.963 -2.867 -0.01 False 178.3
194 sb19-11 -11.025 -4.334 0.002 False 178.3
195 sb20-01 -15.403 -3.659 -0.012 False 178.3
196 sb20-02 -13.712 -4.169 0.007 False 178.3
197 sb20-03 -11.969 -2.27 -0.003 False 178.3
198 sb20-04 -13.949 -1.564 -0.04 False 178.3
199 sb20-05 -13.963 0.794 -0.022 False 178.3
200 sb19-01 -3.614 -1.638 0.016 False 178.3
201 sb19-02 -5.771 -1.835 0.023 False 178.3
202 sb19-03 -5.842 0.705 0.013 False 178.3
203 sb19-04 -5.394 2.508 0.008 False 178.3
204 sb19-05 -7.911 -0.306 0.021 False 178.3
205 sb19-06 -8.524 1.407 0.035 False 178.3
206 sb19-07 -10.272 1.232 -0.011 False 178.3
207 sb19-08 -9.591 -1.154 0.011 False 178.3
208 sb21-04 -4.093 -6.256 0.04 False 178.3
209 sb21-05 -3.911 -3.4 0.017 False 178.3
210 sb21-06 -5.768 -3.652 -0.005 False 178.3
211 sb21-07 -7.442 -2.899 0.016 False 178.3
212 sb21-08 -6.231 -5.34 0.02 False 178.3
213 sb21-09 -8.147 -4.571 -0.012 False 178.3
214 sb21-10 -7.26 -8.038 -0.008 False 178.3
215 sb21-11 -5.825 -9.203 0.025 False 178.3
216 sb20-06 -16.464 -0.019 -0.013 False 178.3
217 sb20-07 -17.294 1.852 -0.029 False 178.3
218 sb20-08 -18.705 -0.232 -0.033 False 178.3
219 sb20-09 -16.645 -2.044 -0.023 False 178.3
220 sb20-10 -17.742 -5.671 -0.007 False 178.3
221 sb21-01 -4.272 -10.419 0.021 False 178.3
222 sb21-02 -4.289 -8.225 0.035 False 178.3
223 sb21-03 -2.081 -8.117 0.034 False 178.3
224 sb22-09 -15.318 -8.707 -0.0 False 178.3
225 sb22-10 -14.691 -10.849 0.001 False 178.3
226 sb22-11 -13.501 -8.52 -0.0 False 178.3
227 sb23-01 -8.148 -15.322 0.041 False 178.3
228 sb23-02 -6.507 -14.629 0.008 False 178.3
229 sb23-03 -5.946 -11.37 0.03 False 178.3
230 sb23-04 -8.271 -12.578 0.014 False 178.3
231 sb23-05 -9.18 -10.498 -0.018 False 178.3
232 sb22-01 -12.73 -11.186 0.004 False 178.3
233 sb22-02 -11.538 -9.007 -0.025 False 178.3
234 sb22-03 -9.073 -8.747 -0.0 False 178.3
235 sb22-04 -9.69 -6.96 -0.002 False 178.3
236 sb22-05 -11.299 -6.553 -0.026 False 178.3
237 sb22-06 -13.746 -6.812 -0.002 False 178.3
238 sb22-07 -15.341 -5.767 -0.008 False 178.3
239 sb22-08 -16.991 -7.26 0.007 False 178.3
240 sb24-04 -2.09 -13.209 0.019 False 178.3
241 sb24-05 -3.224 -11.839 0.011 False 178.3
242 sb24-06 -5.249 -12.994 0.043 False 178.3
243 sb24-07 -3.705 -14.956 0.021 False 178.3
244 sb24-08 -5.228 -16.055 0.042 False 178.3
245 sb24-09 -6.71 -17.1 0.059 False 178.3
246 sb24-10 -4.961 -18.393 0.038 False 178.3
247 sb24-11 -2.934 -17.539 0.024 False 178.3
248 sb23-06 -10.074 -12.719 0.009 False 178.3
249 sb23-07 -10.98 -10.845 0.016 False 178.3
250 sb23-08 -11.877 -12.726 0.017 False 178.3
251 sb23-09 -14.512 -13.444 0.018 False 178.3
252 sb23-10 -11.0 -15.806 0.026 False 178.3
253 sb24-01 -0.363 -17.834 0.02 False 178.3
254 sb24-02 -1.662 -16.26 0.026 False 178.3
255 sb24-03 -0.646 -14.484 0.009 False 178.3
